,date,high,low,open,close,volume,adjclose,formatted_date,ticker,type
881,1053435600,12753.0,12576.0,12753.0,12745.0,0.0,12745.0,2003-05-20,^BVSP,INDEX
882,1053522000,13077.0,12711.0,12749.0,13034.0,0.0,13034.0,2003-05-21,^BVSP,INDEX
883,1053608400,13173.0,12971.0,13031.0,13101.0,0.0,13101.0,2003-05-22,^BVSP,INDEX
884,1053694800,13246.0,13029.0,13101.0,13143.0,0.0,13143.0,2003-05-23,^BVSP,INDEX
885,1053954000,13239.0,12852.0,13149.0,12852.0,0.0,12852.0,2003-05-26,^BVSP,INDEX
886,1054040400,13321.0,12859.0,12861.0,13246.0,0.0,13246.0,2003-05-27,^BVSP,INDEX
887,1054126800,13427.0,13257.0,13257.0,13294.0,0.0,13294.0,2003-05-28,^BVSP,INDEX
888,1054213200,13507.0,13301.0,13303.0,13405.0,0.0,13405.0,2003-05-29,^BVSP,INDEX
889,1054299600,13541.0,13312.0,13413.0,13422.0,0.0,13422.0,2003-05-30,^BVSP,INDEX
890,1054558800,13505.0,13212.0,13441.0,13229.0,0.0,13229.0,2003-06-02,^BVSP,INDEX
891,1054645200,13350.0,13106.0,13231.0,13350.0,0.0,13350.0,2003-06-03,^BVSP,INDEX
892,1054731600,13760.0,13374.0,13386.0,13718.0,0.0,13718.0,2003-06-04,^BVSP,INDEX
893,1054818000,13908.0,13588.0,13690.0,13780.0,0.0,13780.0,2003-06-05,^BVSP,INDEX
894,1054904400,14071.0,13794.0,13794.0,13923.0,0.0,13923.0,2003-06-06,^BVSP,INDEX
895,1055163600,13979.0,13810.0,13926.0,13846.0,0.0,13846.0,2003-06-09,^BVSP,INDEX
896,1055250000,14072.0,13808.0,13869.0,13894.0,0.0,13894.0,2003-06-10,^BVSP,INDEX
897,1055336400,13930.0,13721.0,13898.0,13877.0,0.0,13877.0,2003-06-11,^BVSP,INDEX
898,1055422800,14007.0,13738.0,13901.0,13983.0,0.0,13983.0,2003-06-12,^BVSP,INDEX
899,1055509200,14047.0,13677.0,13980.0,13734.0,0.0,13734.0,2003-06-13,^BVSP,INDEX
900,1055768400,13963.0,13697.0,13737.0,13833.0,0.0,13833.0,2003-06-16,^BVSP,INDEX
901,1055854800,13973.0,13732.0,13843.0,13777.0,0.0,13777.0,2003-06-17,^BVSP,INDEX
902,1055941200,13890.0,13372.0,13790.0,13511.0,0.0,13511.0,2003-06-18,^BVSP,INDEX
903,1056027600,,,,,,,2003-06-19,^BVSP,INDEX
904,1056114000,13514.0,13105.0,13514.0,13131.0,0.0,13131.0,2003-06-20,^BVSP,INDEX
905,1056373200,13273.0,12895.0,13132.0,12991.0,0.0,12991.0,2003-06-23,^BVSP,INDEX
906,1056459600,13204.0,12993.0,12993.0,13108.0,0.0,13108.0,2003-06-24,^BVSP,INDEX
